country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,suicides_per_100k
Kuwait,2011,1,1,9,614348,1.46,Kuwait2011,0.812,"154,027,536,232",46203,Millenials,1.464967738154922
Kuwait,2011,0,3,3,230439,1.3,Kuwait2011,0.812,"154,027,536,232",46203,Generation Z,1.301862965904209
Kuwait,2011,1,2,9,777932,1.16,Kuwait2011,0.812,"154,027,536,232",46203,Generation X,1.156913457731524
Kuwait,2011,0,2,4,396994,1.01,Kuwait2011,0.812,"154,027,536,232",46203,Generation X,1.0075719028499173
Kuwait,2011,0,0,2,232768,0.86,Kuwait2011,0.812,"154,027,536,232",46203,Millenials,0.8592246356887545
Kuwait,2011,1,3,2,242095,0.83,Kuwait2011,0.812,"154,027,536,232",46203,Generation Z,0.8261219769098908
Kuwait,2011,0,4,0,77462,0.0,Kuwait2011,0.812,"154,027,536,232",46203,Boomers,0.0
Kuwait,2011,0,5,0,9934,0.0,Kuwait2011,0.812,"154,027,536,232",46203,Silent,0.0
Kuwait,2011,1,5,0,8737,0.0,Kuwait2011,0.812,"154,027,536,232",46203,Silent,0.0
Kuwait,2012,1,0,10,267410,3.74,Kuwait2012,0.815,"174,070,025,009",49781,Millenials,3.739575932089301
Kuwait,2012,0,4,2,83066,2.41,Kuwait2012,0.815,"174,070,025,009",49781,Boomers,2.4077239785231024
Kuwait,2012,0,1,8,377621,2.12,Kuwait2012,0.815,"174,070,025,009",49781,Millenials,2.118526247216124
Kuwait,2012,1,2,17,822229,2.07,Kuwait2012,0.815,"174,070,025,009",49781,Generation X,2.067550524245678
Kuwait,2012,0,0,4,237359,1.69,Kuwait2012,0.815,"174,070,025,009",49781,Millenials,1.685211009483525
Kuwait,2012,1,1,8,637302,1.26,Kuwait2012,0.815,"174,070,025,009",49781,Millenials,1.2552918396615733
Kuwait,2012,0,2,5,423084,1.18,Kuwait2012,0.815,"174,070,025,009",49781,Generation X,1.1817984135538095
Kuwait,2012,1,4,1,138505,0.72,Kuwait2012,0.815,"174,070,025,009",49781,Boomers,0.7219955958268655
Kuwait,2012,1,3,1,250917,0.4,Kuwait2012,0.815,"174,070,025,009",49781,Generation Z,0.39853816202170433
Kuwait,2012,0,3,0,239552,0.0,Kuwait2012,0.815,"174,070,025,009",49781,Generation Z,0.0
Kuwait,2012,0,5,0,10287,0.0,Kuwait2012,0.815,"174,070,025,009",49781,Silent,0.0
Kuwait,2012,1,5,0,9366,0.0,Kuwait2012,0.815,"174,070,025,009",49781,Silent,0.0
Kuwait,2013,1,1,16,643877,2.48,Kuwait2013,0.816,"174,161,142,454",48729,Millenials,2.4849466590668716
Kuwait,2013,1,4,3,146172,2.05,Kuwait2013,0.816,"174,161,142,454",48729,Boomers,2.052376652163205
Kuwait,2013,0,1,5,380061,1.32,Kuwait2013,0.816,"174,161,142,454",48729,Millenials,1.3155782887483851
Kuwait,2013,0,0,3,233349,1.29,Kuwait2013,0.816,"174,161,142,454",48729,Millenials,1.2856279649794942
Kuwait,2013,0,2,5,431425,1.16,Kuwait2013,0.816,"174,161,142,454",48729,Generation X,1.1589499913078751
Kuwait,2013,1,2,7,847524,0.83,Kuwait2013,0.816,"174,161,142,454",48729,Generation X,0.8259353127463057
Kuwait,2013,1,0,2,267988,0.75,Kuwait2013,0.816,"174,161,142,454",48729,Millenials,0.7463020732271594
Kuwait,2013,0,3,0,251412,0.0,Kuwait2013,0.816,"174,161,142,454",48729,Generation Z,0.0
Kuwait,2013,0,4,0,88514,0.0,Kuwait2013,0.816,"174,161,142,454",48729,Boomers,0.0
Kuwait,2013,0,5,0,10926,0.0,Kuwait2013,0.816,"174,161,142,454",48729,Silent,0.0
Kuwait,2013,1,3,0,262862,0.0,Kuwait2013,0.816,"174,161,142,454",48729,Generation Z,0.0
Kuwait,2013,1,5,0,9980,0.0,Kuwait2013,0.816,"174,161,142,454",48729,Silent,0.0
Kuwait,2014,1,1,22,663735,3.31,Kuwait2014,0.816,"162,631,412,509",43774,Millenials,3.314575847288451
Kuwait,2014,1,0,7,270301,2.59,Kuwait2014,0.816,"162,631,412,509",43774,Millenials,2.5897055504789104
Kuwait,2014,0,0,5,228222,2.19,Kuwait2014,0.816,"162,631,412,509",43774,Millenials,2.1908492608074597
Kuwait,2014,1,2,18,892860,2.02,Kuwait2014,0.816,"162,631,412,509",43774,Generation X,2.015993548820644
Kuwait,2014,1,4,3,156953,1.91,Kuwait2014,0.816,"162,631,412,509",43774,Boomers,1.9114002280937605
Kuwait,2014,0,2,8,454428,1.76,Kuwait2014,0.816,"162,631,412,509",43774,Generation X,1.7604549015465596
Kuwait,2014,0,4,1,94314,1.06,Kuwait2014,0.816,"162,631,412,509",43774,Boomers,1.0602879742137965
Kuwait,2014,0,1,4,390934,1.02,Kuwait2014,0.816,"162,631,412,509",43774,Millenials,1.0231906152956765
Kuwait,2014,0,3,0,264790,0.0,Kuwait2014,0.816,"162,631,412,509",43774,Generation Z,0.0
Kuwait,2014,0,5,0,11335,0.0,Kuwait2014,0.816,"162,631,412,509",43774,Silent,0.0
Kuwait,2014,1,3,0,276927,0.0,Kuwait2014,0.816,"162,631,412,509",43774,Generation Z,0.0
Kuwait,2014,1,5,0,10485,0.0,Kuwait2014,0.816,"162,631,412,509",43774,Silent,0.0
Kyrgyzstan,1990,1,5,14,25200,55.56,Kyrgyzstan1990,0.615,"2,674,000,000",715,G.I. Generation,55.55555555555556
Kyrgyzstan,1990,1,2,149,354400,42.04,Kyrgyzstan1990,0.615,"2,674,000,000",715,Silent,42.042889390519186
Kyrgyzstan,1990,1,4,68,175000,38.86,Kyrgyzstan1990,0.615,"2,674,000,000",715,G.I. Generation,38.857142857142854
Kyrgyzstan,1990,1,1,99,350200,28.27,Kyrgyzstan1990,0.615,"2,674,000,000",715,Boomers,28.26956025128498
Kyrgyzstan,1990,0,5,15,59800,25.08,Kyrgyzstan1990,0.615,"2,674,000,000",715,G.I. Generation,25.083612040133776
Kyrgyzstan,1990,0,4,38,242200,15.69,Kyrgyzstan1990,0.615,"2,674,000,000",715,G.I. Generation,15.68951279933939
Kyrgyzstan,1990,1,0,54,400300,13.49,Kyrgyzstan1990,0.615,"2,674,000,000",715,Generation X,13.489882588058956
Kyrgyzstan,1990,0,2,36,368500,9.77,Kyrgyzstan1990,0.615,"2,674,000,000",715,Silent,9.76933514246947
Kyrgyzstan,1990,0,0,31,390100,7.95,Kyrgyzstan1990,0.615,"2,674,000,000",715,Generation X,7.946680338374775
Kyrgyzstan,1990,0,1,23,357500,6.43,Kyrgyzstan1990,0.615,"2,674,000,000",715,Boomers,6.433566433566433
Kyrgyzstan,1990,1,3,16,511400,3.13,Kyrgyzstan1990,0.615,"2,674,000,000",715,Generation X,3.128666405944466
Kyrgyzstan,1990,0,3,4,502700,0.8,Kyrgyzstan1990,0.615,"2,674,000,000",715,Generation X,0.7957032027053909
Kyrgyzstan,1991,1,5,14,24100,58.09,Kyrgyzstan1991,,"2,570,833,333",677,G.I. Generation,58.09128630705395
Kyrgyzstan,1991,1,4,73,180300,40.49,Kyrgyzstan1991,,"2,570,833,333",677,Silent,40.48807542983916
Kyrgyzstan,1991,1,2,138,361100,38.22,Kyrgyzstan1991,,"2,570,833,333",677,Boomers,38.21656050955414
Kyrgyzstan,1991,1,1,120,351100,34.18,Kyrgyzstan1991,,"2,570,833,333",677,Boomers,34.17829678154372
Kyrgyzstan,1991,0,5,14,58300,24.01,Kyrgyzstan1991,,"2,570,833,333",677,G.I. Generation,24.013722126929675
Kyrgyzstan,1991,0,4,38,245400,15.48,Kyrgyzstan1991,,"2,570,833,333",677,Silent,15.484922575387122
Kyrgyzstan,1991,1,0,49,408100,12.01,Kyrgyzstan1991,,"2,570,833,333",677,Generation X,12.006861063464838
Kyrgyzstan,1991,0,0,36,395500,9.1,Kyrgyzstan1991,,"2,570,833,333",677,Generation X,9.102402022756005
Kyrgyzstan,1991,0,2,26,376100,6.91,Kyrgyzstan1991,,"2,570,833,333",677,Boomers,6.913055038553575
Kyrgyzstan,1991,0,1,16,358700,4.46,Kyrgyzstan1991,,"2,570,833,333",677,Boomers,4.460551993309172
Kyrgyzstan,1991,1,3,16,523400,3.06,Kyrgyzstan1991,,"2,570,833,333",677,Millenials,3.056935422239205
Kyrgyzstan,1991,0,3,3,514400,0.58,Kyrgyzstan1991,,"2,570,833,333",677,Millenials,0.583203732503888
Kyrgyzstan,1992,1,5,14,23000,60.87,Kyrgyzstan1992,,"2,316,562,500",603,G.I. Generation,60.8695652173913
Kyrgyzstan,1992,1,4,74,185900,39.81,Kyrgyzstan1992,,"2,316,562,500",603,Silent,39.80634749865519
Kyrgyzstan,1992,1,2,135,366000,36.89,Kyrgyzstan1992,,"2,316,562,500",603,Boomers,36.885245901639344
Kyrgyzstan,1992,1,1,86,349800,24.59,Kyrgyzstan1992,,"2,316,562,500",603,Boomers,24.585477415666098
Kyrgyzstan,1992,1,0,65,414000,15.7,Kyrgyzstan1992,,"2,316,562,500",603,Generation X,15.700483091787438
Kyrgyzstan,1992,0,5,7,56800,12.32,Kyrgyzstan1992,,"2,316,562,500",603,G.I. Generation,12.32394366197183
Kyrgyzstan,1992,0,4,25,249100,10.04,Kyrgyzstan1992,,"2,316,562,500",603,Silent,10.036130068245685
Kyrgyzstan,1992,0,0,30,399700,7.51,Kyrgyzstan1992,,"2,316,562,500",603,Generation X,7.505629221916437
Kyrgyzstan,1992,0,2,21,380600,5.52,Kyrgyzstan1992,,"2,316,562,500",603,Boomers,5.517603783499737
Kyrgyzstan,1992,0,1,19,355300,5.35,Kyrgyzstan1992,,"2,316,562,500",603,Boomers,5.347593582887701
Kyrgyzstan,1992,1,3,11,534400,2.06,Kyrgyzstan1992,,"2,316,562,500",603,Millenials,2.058383233532934
Kyrgyzstan,1992,0,3,4,524700,0.76,Kyrgyzstan1992,,"2,316,562,500",603,Millenials,0.7623403849818944
Kyrgyzstan,1993,1,5,13,21800,59.63,Kyrgyzstan1993,,"2,028,295,455",528,G.I. Generation,59.633027522935784
Kyrgyzstan,1993,1,2,168,366800,45.8,Kyrgyzstan1993,,"2,028,295,455",528,Boomers,45.80152671755725
Kyrgyzstan,1993,1,4,85,189100,44.95,Kyrgyzstan1993,,"2,028,295,455",528,Silent,44.9497620306716
Kyrgyzstan,1993,0,5,16,54100,29.57,Kyrgyzstan1993,,"2,028,295,455",528,G.I. Generation,29.57486136783734
Kyrgyzstan,1993,1,1,92,344400,26.71,Kyrgyzstan1993,,"2,028,295,455",528,Boomers,26.713124274099883
Kyrgyzstan,1993,1,0,73,414400,17.62,Kyrgyzstan1993,,"2,028,295,455",528,Generation X,17.615830115830118
Kyrgyzstan,1993,0,4,34,247700,13.73,Kyrgyzstan1993,,"2,028,295,455",528,Silent,13.726281792490918
Kyrgyzstan,1993,0,2,31,380700,8.14,Kyrgyzstan1993,,"2,028,295,455",528,Boomers,8.142894667717362
Kyrgyzstan,1993,0,1,21,346600,6.06,Kyrgyzstan1993,,"2,028,295,455",528,Boomers,6.058857472590883
Kyrgyzstan,1993,0,0,16,400400,4.0,Kyrgyzstan1993,,"2,028,295,455",528,Generation X,3.996003996003996
Kyrgyzstan,1993,1,3,11,543400,2.02,Kyrgyzstan1993,,"2,028,295,455",528,Millenials,2.0242914979757085
Kyrgyzstan,1993,0,3,3,531800,0.56,Kyrgyzstan1993,,"2,028,295,455",528,Millenials,0.5641218503196691
Kyrgyzstan,1994,1,5,12,20500,58.54,Kyrgyzstan1994,,"1,681,006,993",437,G.I. Generation,58.536585365853654
Kyrgyzstan,1994,1,4,102,190400,53.57,Kyrgyzstan1994,,"1,681,006,993",437,Silent,53.57142857142858
Kyrgyzstan,1994,1,2,174,369000,47.15,Kyrgyzstan1994,,"1,681,006,993",437,Boomers,47.15447154471545
Kyrgyzstan,1994,1,1,116,339900,34.13,Kyrgyzstan1994,,"1,681,006,993",437,Boomers,34.12768461312151
Kyrgyzstan,1994,1,0,78,415300,18.78,Kyrgyzstan1994,,"1,681,006,993",437,Generation X,18.781603660004816
Kyrgyzstan,1994,0,5,8,52100,15.36,Kyrgyzstan1994,,"1,681,006,993",437,G.I. Generation,15.355086372360844
Kyrgyzstan,1994,0,4,28,245200,11.42,Kyrgyzstan1994,,"1,681,006,993",437,Silent,11.419249592169658
Kyrgyzstan,1994,0,2,25,383400,6.52,Kyrgyzstan1994,,"1,681,006,993",437,Boomers,6.520605112154407
Kyrgyzstan,1994,0,0,12,403900,2.97,Kyrgyzstan1994,,"1,681,006,993",437,Generation X,2.971032433770735
Kyrgyzstan,1994,0,1,10,338900,2.95,Kyrgyzstan1994,,"1,681,006,993",437,Boomers,2.9507229271171433
Kyrgyzstan,1994,1,3,11,552600,1.99,Kyrgyzstan1994,,"1,681,006,993",437,Millenials,1.9905899384726744
Kyrgyzstan,1994,0,3,5,539900,0.93,Kyrgyzstan1994,,"1,681,006,993",437,Millenials,0.9260974254491573
Kyrgyzstan,1995,1,2,180,378800,47.52,Kyrgyzstan1995,0.562,"1,661,018,519",425,Boomers,47.51847940865892
Kyrgyzstan,1995,1,4,88,192400,45.74,Kyrgyzstan1995,0.562,"1,661,018,519",425,Silent,45.738045738045734
Kyrgyzstan,1995,1,5,9,19700,45.69,Kyrgyzstan1995,0.562,"1,661,018,519",425,G.I. Generation,45.68527918781726
Kyrgyzstan,1995,1,1,100,339500,29.46,Kyrgyzstan1995,0.562,"1,661,018,519",425,Generation X,29.455081001472752
Kyrgyzstan,1995,1,0,85,420500,20.21,Kyrgyzstan1995,0.562,"1,661,018,519",425,Generation X,20.214030915576693
Kyrgyzstan,1995,0,4,32,246200,13.0,Kyrgyzstan1995,0.562,"1,661,018,519",425,Silent,12.997562956945574
Kyrgyzstan,1995,0,5,6,51600,11.63,Kyrgyzstan1995,0.562,"1,661,018,519",425,G.I. Generation,11.627906976744187
Kyrgyzstan,1995,0,0,41,412500,9.94,Kyrgyzstan1995,0.562,"1,661,018,519",425,Generation X,9.93939393939394
Kyrgyzstan,1995,0,2,35,394200,8.88,Kyrgyzstan1995,0.562,"1,661,018,519",425,Boomers,8.878741755454085
Kyrgyzstan,1995,0,1,21,334900,6.27,Kyrgyzstan1995,0.562,"1,661,018,519",425,Generation X,6.2705285159749184
Kyrgyzstan,1995,1,3,5,564200,0.89,Kyrgyzstan1995,0.562,"1,661,018,519",425,Millenials,0.8862105636299185
Kyrgyzstan,1995,0,3,3,550900,0.54,Kyrgyzstan1995,0.562,"1,661,018,519",425,Millenials,0.5445634416409512
Kyrgyzstan,1996,1,4,81,194300,41.69,Kyrgyzstan1996,,"1,827,570,586",459,Silent,41.68811116829645
Kyrgyzstan,1996,1,5,8,19500,41.03,Kyrgyzstan1996,,"1,827,570,586",459,G.I. Generation,41.02564102564102
Kyrgyzstan,1996,1,2,142,394300,36.01,Kyrgyzstan1996,,"1,827,570,586",459,Boomers,36.013187927973625
Kyrgyzstan,1996,1,1,84,341300,24.61,Kyrgyzstan1996,,"1,827,570,586",459,Generation X,24.611778493993555
Kyrgyzstan,1996,0,5,12,51200,23.44,Kyrgyzstan1996,,"1,827,570,586",459,G.I. Generation,23.4375
Kyrgyzstan,1996,1,0,71,427600,16.6,Kyrgyzstan1996,,"1,827,570,586",459,Generation X,16.604303086997195
Kyrgyzstan,1996,0,4,17,246900,6.89,Kyrgyzstan1996,,"1,827,570,586",459,Silent,6.885378695828271
Kyrgyzstan,1996,0,1,21,333700,6.29,Kyrgyzstan1996,,"1,827,570,586",459,Generation X,6.293077614623914
Kyrgyzstan,1996,0,0,18,421700,4.27,Kyrgyzstan1996,,"1,827,570,586",459,Generation X,4.268437277685559
Kyrgyzstan,1996,0,2,17,410200,4.14,Kyrgyzstan1996,,"1,827,570,586",459,Boomers,4.144319843978548
Kyrgyzstan,1996,1,3,6,576500,1.04,Kyrgyzstan1996,,"1,827,570,586",459,Millenials,1.0407632263660018
Kyrgyzstan,1996,0,3,3,561600,0.53,Kyrgyzstan1996,,"1,827,570,586",459,Millenials,0.5341880341880342
Kyrgyzstan,1997,1,4,72,194800,36.96,Kyrgyzstan1997,,"1,767,864,036",435,Silent,36.96098562628337
Kyrgyzstan,1997,1,5,7,19800,35.35,Kyrgyzstan1997,,"1,767,864,036",435,G.I. Generation,35.35353535353536
Kyrgyzstan,1997,1,2,143,411600,34.74,Kyrgyzstan1997,,"1,767,864,036",435,Boomers,34.74246841593781
Kyrgyzstan,1997,1,1,83,344700,24.08,Kyrgyzstan1997,,"1,767,864,036",435,Generation X,24.07890919640267
Kyrgyzstan,1997,1,0,90,436400,20.62,Kyrgyzstan1997,,"1,767,864,036",435,Generation X,20.623281393217233
Kyrgyzstan,1997,0,5,7,52200,13.41,Kyrgyzstan1997,,"1,767,864,036",435,G.I. Generation,13.409961685823754
Kyrgyzstan,1997,0,4,21,245800,8.54,Kyrgyzstan1997,,"1,767,864,036",435,Silent,8.54353132628153
Kyrgyzstan,1997,0,2,24,429500,5.59,Kyrgyzstan1997,,"1,767,864,036",435,Boomers,5.587892898719441
Kyrgyzstan,1997,0,1,17,336800,5.05,Kyrgyzstan1997,,"1,767,864,036",435,Generation X,5.04750593824228
Kyrgyzstan,1997,0,0,17,430200,3.95,Kyrgyzstan1997,,"1,767,864,036",435,Generation X,3.9516503951650397
Kyrgyzstan,1997,1,3,14,587300,2.38,Kyrgyzstan1997,,"1,767,864,036",435,Millenials,2.3837902264600714
Kyrgyzstan,1997,0,3,1,570800,0.18,Kyrgyzstan1997,,"1,767,864,036",435,Millenials,0.1751927119831815
Kyrgyzstan,1998,1,4,79,192900,40.95,Kyrgyzstan1998,,"1,645,963,750",398,Silent,40.95386210471747
Kyrgyzstan,1998,1,5,7,20700,33.82,Kyrgyzstan1998,,"1,645,963,750",398,G.I. Generation,33.81642512077295
Kyrgyzstan,1998,1,2,127,431400,29.44,Kyrgyzstan1998,,"1,645,963,750",398,Boomers,29.439035697728325
Kyrgyzstan,1998,1,1,101,349000,28.94,Kyrgyzstan1998,,"1,645,963,750",398,Generation X,28.93982808022923
Kyrgyzstan,1998,1,0,89,447700,19.88,Kyrgyzstan1998,,"1,645,963,750",398,Generation X,19.879383515747154
Kyrgyzstan,1998,0,4,16,240600,6.65,Kyrgyzstan1998,,"1,645,963,750",398,Silent,6.6500415627597675
Kyrgyzstan,1998,0,1,20,341000,5.87,Kyrgyzstan1998,,"1,645,963,750",398,Generation X,5.865102639296188
Kyrgyzstan,1998,0,5,3,54200,5.54,Kyrgyzstan1998,,"1,645,963,750",398,G.I. Generation,5.535055350553506
Kyrgyzstan,1998,0,2,24,452600,5.3,Kyrgyzstan1998,,"1,645,963,750",398,Boomers,5.302695536897923
Kyrgyzstan,1998,0,0,22,439800,5.0,Kyrgyzstan1998,,"1,645,963,750",398,Generation X,5.002273760800364
Kyrgyzstan,1998,1,3,18,593800,3.03,Kyrgyzstan1998,,"1,645,963,750",398,Millenials,3.0313236780060624
Kyrgyzstan,1998,0,3,3,576000,0.52,Kyrgyzstan1998,,"1,645,963,750",398,Millenials,0.5208333333333334
Kyrgyzstan,1999,1,4,71,183800,38.63,Kyrgyzstan1999,,"1,249,062,025",291,Silent,38.62894450489663
Kyrgyzstan,1999,1,2,178,466100,38.19,Kyrgyzstan1999,,"1,249,062,025",291,Boomers,38.18922977901738
Kyrgyzstan,1999,1,1,104,373200,27.87,Kyrgyzstan1999,,"1,249,062,025",291,Generation X,27.867095391211148
Kyrgyzstan,1999,1,5,5,23400,21.37,Kyrgyzstan1999,,"1,249,062,025",291,G.I. Generation,21.367521367521366
Kyrgyzstan,1999,0,5,11,54700,20.11,Kyrgyzstan1999,,"1,249,062,025",291,G.I. Generation,20.10968921389397
Kyrgyzstan,1999,1,0,87,471200,18.46,Kyrgyzstan1999,,"1,249,062,025",291,Generation X,18.463497453310698
Kyrgyzstan,1999,0,4,23,227800,10.1,Kyrgyzstan1999,,"1,249,062,025",291,Silent,10.09657594381036
Kyrgyzstan,1999,0,0,23,463100,4.97,Kyrgyzstan1999,,"1,249,062,025",291,Generation X,4.966529907147485
Kyrgyzstan,1999,0,1,18,368000,4.89,Kyrgyzstan1999,,"1,249,062,025",291,Generation X,4.891304347826087
Kyrgyzstan,1999,0,2,22,488600,4.5,Kyrgyzstan1999,,"1,249,062,025",291,Boomers,4.502660663119116
Kyrgyzstan,1999,1,3,12,595600,2.01,Kyrgyzstan1999,,"1,249,062,025",291,Millenials,2.014775016789792
Kyrgyzstan,1999,0,3,2,582600,0.34,Kyrgyzstan1999,,"1,249,062,025",291,Millenials,0.3432887058015791
Kyrgyzstan,2000,1,4,76,177198,42.89,Kyrgyzstan2000,0.593,"1,369,693,171",313,Silent,42.88987460355083
Kyrgyzstan,2000,1,2,147,488125,30.12,Kyrgyzstan2000,0.593,"1,369,693,171",313,Boomers,30.115236875800253
Kyrgyzstan,2000,1,5,7,25297,27.67,Kyrgyzstan2000,0.593,"1,369,693,171",313,G.I. Generation,27.671265367434874
Kyrgyzstan,2000,1,1,91,377804,24.09,Kyrgyzstan2000,0.593,"1,369,693,171",313,Generation X,24.086563403246128
Kyrgyzstan,2000,0,5,10,56276,17.77,Kyrgyzstan2000,0.593,"1,369,693,171",313,G.I. Generation,17.7695642902836
Kyrgyzstan,2000,1,0,78,483268,16.14,Kyrgyzstan2000,0.593,"1,369,693,171",313,Generation X,16.1401127324797
Kyrgyzstan,2000,0,2,34,512008,6.64,Kyrgyzstan2000,0.593,"1,369,693,171",313,Boomers,6.640521241855596
Kyrgyzstan,2000,0,4,13,219715,5.92,Kyrgyzstan2000,0.593,"1,369,693,171",313,Silent,5.9167557972828435
Kyrgyzstan,2000,0,0,24,475445,5.05,Kyrgyzstan2000,0.593,"1,369,693,171",313,Generation X,5.047902491350209
Kyrgyzstan,2000,0,1,13,372683,3.49,Kyrgyzstan2000,0.593,"1,369,693,171",313,Generation X,3.4882192104281655
Kyrgyzstan,2000,1,3,15,597753,2.51,Kyrgyzstan2000,0.593,"1,369,693,171",313,Millenials,2.5093976943653984
Kyrgyzstan,2000,0,3,2,583630,0.34,Kyrgyzstan2000,0.593,"1,369,693,171",313,Millenials,0.3426828641433785
Kyrgyzstan,2001,1,5,12,27487,43.66,Kyrgyzstan2001,,"1,525,112,242",345,Silent,43.65700149161422
Kyrgyzstan,2001,1,4,63,172604,36.5,Kyrgyzstan2001,,"1,525,112,242",345,Silent,36.49973349400941
Kyrgyzstan,2001,1,2,175,505650,34.61,Kyrgyzstan2001,,"1,525,112,242",345,Boomers,34.6089192128943
Kyrgyzstan,2001,1,1,92,382626,24.04,Kyrgyzstan2001,,"1,525,112,242",345,Generation X,24.04436708430687
Kyrgyzstan,2001,1,0,119,495353,24.02,Kyrgyzstan2001,,"1,525,112,242",345,Millenials,24.023272292688244
Kyrgyzstan,2001,0,5,5,57933,8.63,Kyrgyzstan2001,,"1,525,112,242",345,Silent,8.630659555003193
Kyrgyzstan,2001,0,4,13,214506,6.06,Kyrgyzstan2001,,"1,525,112,242",345,Silent,6.0604365379057
Kyrgyzstan,2001,0,2,30,530196,5.66,Kyrgyzstan2001,,"1,525,112,242",345,Boomers,5.658284860693026
Kyrgyzstan,2001,1,3,22,594237,3.7,Kyrgyzstan2001,,"1,525,112,242",345,Millenials,3.702226552705402
Kyrgyzstan,2001,0,0,18,487701,3.69,Kyrgyzstan2001,,"1,525,112,242",345,Millenials,3.690785952868663
Kyrgyzstan,2001,0,1,9,378112,2.38,Kyrgyzstan2001,,"1,525,112,242",345,Generation X,2.380247122545701
Kyrgyzstan,2001,0,3,2,579379,0.35,Kyrgyzstan2001,,"1,525,112,242",345,Millenials,0.3451971852621514
Kyrgyzstan,2002,1,2,190,519663,36.56,Kyrgyzstan2002,,"1,605,640,633",359,Boomers,36.562156628430344
Kyrgyzstan,2002,1,4,50,170209,29.38,Kyrgyzstan2002,,"1,605,640,633",359,Silent,29.37564993625484
Kyrgyzstan,2002,1,1,106,387433,27.36,Kyrgyzstan2002,,"1,605,640,633",359,Generation X,27.359569267460436
Kyrgyzstan,2002,1,5,8,30232,26.46,Kyrgyzstan2002,,"1,605,640,633",359,Silent,26.46202699126753
Kyrgyzstan,2002,1,0,96,508597,18.88,Kyrgyzstan2002,,"1,605,640,633",359,Millenials,18.87545541951683
Kyrgyzstan,2002,0,5,5,60154,8.31,Kyrgyzstan2002,,"1,605,640,633",359,Silent,8.311999202048076
Kyrgyzstan,2002,0,4,16,211702,7.56,Kyrgyzstan2002,,"1,605,640,633",359,Silent,7.557793502187037
Kyrgyzstan,2002,0,2,40,544358,7.35,Kyrgyzstan2002,,"1,605,640,633",359,Boomers,7.348105474705984
Kyrgyzstan,2002,0,0,27,501146,5.39,Kyrgyzstan2002,,"1,605,640,633",359,Millenials,5.387651502755684
Kyrgyzstan,2002,1,3,17,586103,2.9,Kyrgyzstan2002,,"1,605,640,633",359,Millenials,2.900514073464903
Kyrgyzstan,2002,0,1,10,383200,2.61,Kyrgyzstan2002,,"1,605,640,633",359,Generation X,2.6096033402922756
Kyrgyzstan,2002,0,3,2,570366,0.35,Kyrgyzstan2002,,"1,605,640,633",359,Millenials,0.3506520374636637
Kyrgyzstan,2003,1,4,61,168167,36.27,Kyrgyzstan2003,,"1,919,012,781",424,Silent,36.27346625675668
Kyrgyzstan,2003,1,2,154,533937,28.84,Kyrgyzstan2003,,"1,919,012,781",424,Boomers,28.842354060497772
Kyrgyzstan,2003,1,1,97,392508,24.71,Kyrgyzstan2003,,"1,919,012,781",424,Generation X,24.712872094326737
Kyrgyzstan,2003,1,0,71,521648,13.61,Kyrgyzstan2003,,"1,919,012,781",424,Millenials,13.610710670797166
Kyrgyzstan,2003,1,5,3,33273,9.02,Kyrgyzstan2003,,"1,919,012,781",424,Silent,9.01631953836444
Kyrgyzstan,2003,0,0,28,514477,5.44,Kyrgyzstan2003,,"1,919,012,781",424,Millenials,5.442420166499183
Kyrgyzstan,2003,0,4,11,209349,5.25,Kyrgyzstan2003,,"1,919,012,781",424,Silent,5.25438382796192
Kyrgyzstan,2003,0,2,27,559149,4.83,Kyrgyzstan2003,,"1,919,012,781",424,Boomers,4.828766572058611
Kyrgyzstan,2003,0,5,3,62686,4.79,Kyrgyzstan2003,,"1,919,012,781",424,Silent,4.785757585425773
Kyrgyzstan,2003,0,1,11,388125,2.83,Kyrgyzstan2003,,"1,919,012,781",424,Generation X,2.8341384863123995
Kyrgyzstan,2003,1,3,11,577114,1.91,Kyrgyzstan2003,,"1,919,012,781",424,Millenials,1.9060358958541985
Kyrgyzstan,2003,0,3,2,560410,0.36,Kyrgyzstan2003,,"1,919,012,781",424,Millenials,0.3568815688513767
Kyrgyzstan,2004,1,4,52,168247,30.91,Kyrgyzstan2004,,"2,211,535,312",484,Silent,30.90694039121054
Kyrgyzstan,2004,1,2,144,547492,26.3,Kyrgyzstan2004,,"2,211,535,312",484,Boomers,26.301754180883012
Kyrgyzstan,2004,1,5,9,36115,24.92,Kyrgyzstan2004,,"2,211,535,312",484,Silent,24.92039318842586
Kyrgyzstan,2004,1,1,79,398567,19.82,Kyrgyzstan2004,,"2,211,535,312",484,Generation X,19.82100876389666
Kyrgyzstan,2004,1,0,69,534156,12.92,Kyrgyzstan2004,,"2,211,535,312",484,Millenials,12.917574641116078
Kyrgyzstan,2004,0,5,7,65492,10.69,Kyrgyzstan2004,,"2,211,535,312",484,Silent,10.688328345446772
Kyrgyzstan,2004,0,2,33,573681,5.75,Kyrgyzstan2004,,"2,211,535,312",484,Boomers,5.75232576989651
Kyrgyzstan,2004,0,0,18,527482,3.41,Kyrgyzstan2004,,"2,211,535,312",484,Millenials,3.4124387182880174
